t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still,raw_x,raw_y,raw_z
10960156,0.139,-0.049,-0.679,0.038,0.012,0.001,-165.390,-292.833,211.889,-173.650,-3.480,-116.070,1,0.0000,0.0000,0.0000,1,-18.280,-3.030,4.030
10960265,0.136,-0.032,-0.671,0.032,0.011,0.000,-165.390,-292.833,211.889,-173.650,-3.480,-116.070,1,0.0000,0.0000,0.0000,1,-18.230,-3.210,4.010
10960343,0.150,-0.028,-0.782,0.031,0.013,0.000,-165.324,-292.712,211.789,-173.650,-3.480,-116.070,1,0.0000,0.0000,0.0000,1,-18.200,-3.090,3.850
10960437,0.282,-0.093,-1.280,0.050,0.042,0.000,-165.324,-292.712,211.789,-173.650,-3.480,-116.070,1,0.0000,0.0000,0.0000,1,-18.040,-3.190,3.270
10960515,0.455,-0.238,-1.844,0.079,0.076,-0.000,-165.502,-292.057,209.803,-173.650,-3.480,-116.070,1,0.0000,0.0000,0.0000,1,-17.820,-3.430,2.470
10960593,0.573,-0.403,-2.263,0.100,0.104,-0.000,-165.502,-292.057,209.803,-173.650,-3.480,-116.070,1,0.0000,0.0000,0.0000,0,-17.850,-3.460,2.390
10960703,0.329,-0.442,-1.738,0.099,0.057,0.002,-163.917,-291.652,208.577,-173.650,-3.480,-116.070,1,0.0027,-0.0004,0.0012,0,-18.270,-3.540,3.670
10960812,0.119,-0.227,-0.912,0.063,0.017,0.000,-163.917,-291.652,208.577,-173.650,-3.480,-116.070,1,0.0027,-0.0004,0.0012,0,-18.440,-3.180,3.870
10960953,0.581,-0.092,-1.390,0.039,0.097,0.001,-163.972,-292.497,209.015,-173.650,-3.348,-116.070,1,0.0027,-0.0004,0.0012,0,-17.520,-3.100,3.320
10961000,0.600,-0.073,-1.586,0.034,0.109,0.003,-163.972,-292.497,209.015,-173.650,-3.348,-116.070,1,0.0080,-0.0021,0.0050,0,-17.940,-3.290,2.680
10961046,0.502,-0.188,-1.773,0.056,0.115,0.002,-163.972,-292.497,209.015,-173.650,-3.348,-116.070,1,0.0080,-0.0021,0.0050,0,-17.850,-3.220,3.150
10961125,0.267,-0.224,-1.508,0.058,0.070,-0.000,-165.368,-292.151,208.486,-173.595,-3.417,-116.070,1,0.0080,-0.0021,0.0050,0,-18.320,-3.220,3.890
10961265,0.062,-0.079,-0.645,0.028,-0.015,0.000,-165.368,-292.151,208.486,-173.595,-3.417,-116.070,1,0.0077,-0.0027,0.0078,0,-18.340,-3.190,4.090
10961359,0.434,-0.068,-1.163,0.029,0.063,0.000,-162.208,-291.137,208.008,-173.604,-3.403,-116.027,1,0.0052,0.0010,0.0059,0,-17.630,-3.200,2.960
10961468,0.671,-0.225,-1.968,0.060,0.136,0.000,-162.208,-291.137,208.008,-173.604,-3.403,-116.027,1,0.0052,0.0010,0.0059,0,-17.800,-3.430,2.860
10961546,0.401,-0.367,-1.833,0.096,0.099,-0.000,-164.992,-291.988,207.445,-173.598,-3.407,-116.043,1,0.0052,0.0010,0.0059,0,-18.410,-3.630,3.480
10961640,0.048,-0.282,-1.002,0.063,0.007,0.001,-164.992,-291.988,207.445,-173.598,-3.407,-116.043,1,0.0032,0.0037,0.0023,0,-18.630,-3.300,4.250
10961718,-0.089,0.016,-0.498,0.022,-0.026,0.000,-159.836,-291.014,207.554,-173.599,-3.407,-116.039,1,0.0032,0.0037,0.0023,0,-18.170,-3.030,4.280
10961796,0.337,0.019,-1.051,0.025,0.055,0.000,-159.836,-291.014,207.554,-173.599,-3.407,-116.039,1,0.0051,0.0037,0.0011,0,-17.980,-2.990,3.000
10961906,0.812,-0.172,-1.976,0.048,0.151,0.002,-165.521,-292.188,207.082,-173.600,-3.409,-116.039,1,0.0063,0.0033,0.0013,0,-17.870,-3.250,2.580
10962015,0.308,-0.355,-2.210,0.093,0.121,-0.001,-165.521,-292.188,207.082,-173.600,-3.409,-116.039,1,0.0063,0.0033,0.0013,0,-18.230,-3.640,2.740
10962156,0.249,-0.505,-1.654,0.117,0.030,0.001,-161.415,-292.174,206.420,-173.600,-3.410,-116.040,1,0.0063,0.0033,0.0013,0,-18.260,-3.330,3.840
10962203,0.227,-0.305,-1.248,0.091,0.020,0.001,-161.415,-292.174,206.420,-173.600,-3.410,-116.040,1,-0.0093,-0.0006,0.0003,0,-18.050,-3.660,3.620
10962250,0.459,-0.335,-1.337,0.092,0.060,0.000,-161.415,-292.174,206.420,-173.600,-3.410,-116.040,1,-0.0093,-0.0006,0.0003,0,-17.440,-3.680,2.890
10962328,0.958,-0.444,-2.102,0.108,0.171,0.002,-164.180,-294.710,207.221,-173.600,-3.410,-116.040,1,-0.0093,-0.0006,0.0003,0,-17.760,-3.350,2.600
10962468,0.322,-0.218,-1.484,0.057,0.105,-0.000,-164.180,-294.710,207.221,-173.600,-3.410,-116.040,1,-0.0301,-0.0082,0.0009,0,-18.180,-3.500,3.430
10962562,0.213,-0.526,-1.510,0.125,0.045,0.000,-164.440,-295.785,207.837,-173.600,-3.410,-116.040,1,-0.0474,-0.0162,0.0053,0,-18.230,-3.600,3.750
10962671,0.317,-0.342,-1.189,0.097,0.040,0.000,-164.440,-295.785,207.837,-173.600,-3.410,-116.040,1,-0.0474,-0.0162,0.0053,0,-17.680,-3.360,3.340
10962750,0.692,-0.284,-1.611,0.078,0.119,0.000,-163.447,-296.110,208.127,-173.600,-3.410,-116.040,1,-0.0516,-0.0174,0.0080,0,-17.670,-3.190,2.770
10962843,0.519,-0.115,-1.642,0.050,0.120,0.003,-163.447,-296.110,208.127,-173.600,-3.410,-116.040,1,-0.0516,-0.0174,0.0080,0,-17.950,-3.230,3.550
10962921,0.236,-0.179,-1.549,0.058,0.076,-0.000,-166.626,-296.712,207.986,-173.600,-3.410,-116.040,1,-0.0516,-0.0174,0.0080,0,-18.040,-3.370,3.030
10963000,0.237,-0.250,-1.856,0.092,0.042,0.002,-166.626,-296.712,207.986,-173.600,-3.410,-116.040,1,-0.0456,-0.0122,0.0063,0,-18.080,-3.360,3.430
10963109,0.334,-0.087,-1.952,0.014,0.032,0.003,-161.716,-292.214,205.630,-173.600,-3.410,-116.040,1,-0.0333,0.0006,-0.0009,0,-17.880,-3.080,2.450
10963218,1.014,-0.242,-3.421,0.065,0.198,0.001,-161.716,-292.214,205.630,-173.600,-3.410,-116.040,1,-0.0333,0.0006,-0.0009,0,-17.410,-3.430,1.600
10963359,0.172,-0.426,-1.920,0.082,0.061,0.001,-161.752,-292.436,205.520,-173.600,-3.410,-116.040,1,-0.0333,0.0006,-0.0009,0,-18.680,-3.260,3.700
10963406,-0.360,-0.215,-0.848,0.053,-0.030,0.002,-161.752,-292.436,205.520,-173.600,-3.410,-116.040,1,-0.0057,0.0191,-0.0104,0,-18.800,-2.830,4.740
10963453,-0.358,0.064,-0.238,0.020,-0.065,0.003,-161.752,-292.436,205.520,-173.600,-3.410,-116.040,1,-0.0057,0.0191,-0.0104,0,-18.410,-2.940,4.710
10963531,0.168,0.178,-0.188,0.007,-0.034,0.001,-155.404,-291.808,208.022,-173.600,-3.410,-116.040,1,-0.0057,0.0191,-0.0104,0,-18.000,-3.020,4.660
10963671,0.579,0.120,-1.315,0.007,0.122,0.000,-155.404,-291.808,208.022,-173.600,-3.410,-116.040,1,0.0250,0.0278,-0.0096,0,-17.620,-3.030,3.430
10963765,0.258,0.125,-1.186,-0.009,0.102,0.003,-168.277,-294.488,207.788,-173.600,-3.410,-116.040,1,0.0337,0.0234,-0.0004,0,-18.490,-2.940,3.790
10963875,-0.156,-0.060,-1.202,0.013,0.046,0.000,-168.277,-294.488,207.788,-173.600,-3.410,-116.040,1,0.0337,0.0234,-0.0004,0,-18.550,-3.370,3.500
10963953,0.248,-0.451,-1.749,0.116,0.040,0.001,-165.044,-294.138,207.477,-173.600,-3.410,-116.040,1,0.0337,0.0234,-0.0004,0,-18.130,-3.630,2.760
10964046,0.565,-0.432,-1.797,0.121,0.075,0.001,-165.044,-294.138,207.477,-173.600,-3.410,-116.040,1,0.0228,0.0152,0.0029,0,-17.490,-3.460,3.180
10964125,0.630,-0.184,-1.463,0.069,0.101,0.003,-165.799,-295.356,208.020,-173.600,-3.410,-116.040,1,0.0228,0.0152,0.0029,0,-17.980,-3.010,4.080
10964203,0.150,0.182,-0.743,-0.004,0.068,0.002,-165.799,-295.356,208.020,-173.600,-3.410,-116.040,1,0.0246,0.0096,0.0025,0,-18.540,-3.120,4.180
10964312,-0.271,0.016,-0.226,0.010,0.000,0.001,-167.009,-295.872,210.497,-173.600,-3.410,-116.040,1,0.0258,0.0046,0.0075,0,-18.400,-3.220,4.460
10964406,-0.105,0.054,-0.194,0.008,-0.017,0.001,-167.009,-295.872,210.497,-173.600,-3.410,-116.040,1,0.0258,0.0046,0.0075,0,-18.290,-3.010,5.080
10964546,0.352,0.245,-0.079,-0.003,0.009,0.001,-155.106,-294.912,213.890,-173.600,-3.410,-116.040,1,0.0258,0.0046,0.0075,0,-18.340,-2.790,4.860
10964593,0.245,0.292,-0.104,-0.008,0.016,-0.000,-155.106,-294.912,213.890,-173.600,-3.410,-116.040,1,0.0236,0.0022,0.0166,0,-18.580,-2.950,4.580
10964640,0.048,0.198,-0.240,-0.007,0.018,0.000,-155.106,-294.912,213.890,-173.600,-3.410,-116.040,1,0.0236,0.0022,0.0166,0,-18.960,-3.070,4.580
10964718,-0.240,-0.055,-0.115,-0.004,0.005,0.001,-163.169,-294.723,215.237,-173.600,-3.410,-116.040,1,0.0236,0.0022,0.0166,0,-19.040,-3.040,4.720
10964859,-0.121,0.042,-0.043,0.005,-0.003,0.002,-163.169,-294.723,215.237,-173.600,-3.410,-116.040,1,0.0057,0.0027,0.0193,0,-18.410,-2.620,4.650
10964953,0.220,0.361,-0.041,-0.003,0.006,0.001,-157.370,-294.260,217.678,-173.600,-3.410,-116.040,1,-0.0434,0.0014,0.0124,0,-18.170,-2.640,4.890
10965062,0.025,0.129,-0.036,-0.004,0.008,0.001,-157.370,-294.260,217.678,-173.600,-3.410,-116.040,1,-0.0434,0.0014,0.0124,0,-18.480,-3.170,4.890
10965140,-0.208,0.092,-0.009,0.004,-0.008,0.000,-165.115,-294.498,220.314,-173.600,-3.410,-115.737,1,-0.0434,0.0014,0.0124,0,-18.840,-2.950,4.330
10965234,-0.089,0.013,0.045,0.008,-0.010,0.001,-165.115,-294.498,220.314,-173.600,-3.410,-115.737,1,-0.0792,-0.0010,0.0058,0,-18.340,-3.020,4.760
10965312,0.096,0.113,-0.072,-0.002,0.006,0.002,-159.946,-293.435,223.487,-173.600,-3.410,-115.844,1,-0.0792,-0.0010,0.0058,0,-18.450,-2.610,4.770
10965390,0.131,0.245,0.105,-0.007,0.013,0.000,-159.946,-293.435,223.487,-173.600,-3.410,-115.844,1,-0.0790,-0.0012,0.0039,0,-18.340,-2.920,4.750
10965500,-0.122,0.035,-0.064,0.002,-0.007,0.001,-162.318,-293.411,226.844,-173.600,-3.410,-115.802,1,-0.0510,0.0005,0.0044,0,-18.670,-3.130,4.600
10965609,-0.037,0.016,0.102,0.005,-0.003,0.001,-162.318,-293.411,226.844,-173.600,-3.410,-115.802,1,-0.0510,0.0005,0.0044,0,-18.250,-2.890,4.810
10965750,-0.047,0.108,0.020,-0.001,0.003,0.001,-160.145,-291.621,234.126,-173.600,-3.410,-115.805,1,-0.0510,0.0005,0.0044,0,-18.450,-3.150,5.050
10965796,-0.091,0.107,0.065,-0.001,-0.000,0.001,-160.145,-291.621,234.126,-173.600,-3.410,-115.805,1,-0.0282,0.0012,0.0078,0,-18.370,-3.080,5.100
10965843,-0.071,-0.014,0.123,0.007,-0.002,0.002,-160.145,-291.621,234.126,-173.600,-3.410,-115.805,1,-0.0282,0.0012,0.0078,0,-18.590,-2.840,4.940
10965921,0.010,0.090,0.118,-0.006,0.003,0.002,-159.558,-289.488,242.705,-173.307,-3.410,-115.805,1,-0.0282,0.0012,0.0078,0,-18.450,-3.110,4.480
10966062,-0.096,0.094,0.005,0.002,0.002,0.002,-159.558,-289.488,242.705,-173.307,-3.410,-115.805,1,-0.0202,0.0026,0.0155,0,-18.690,-2.940,4.330
10966156,0.024,0.052,0.022,0.001,0.002,0.001,-158.873,-283.694,258.440,-173.409,-3.233,-115.804,1,-0.0144,0.0085,0.0299,0,-18.570,-2.930,4.660
10966265,0.000,0.035,0.068,-0.001,0.001,0.001,-158.873,-283.694,258.440,-173.409,-3.233,-115.804,1,-0.0144,0.0085,0.0299,0,-18.600,-2.720,5.000
10966343,-0.050,0.064,0.040,-0.001,-0.002,0.000,-159.132,-278.312,275.573,-173.387,-3.275,-115.802,1,-0.0144,0.0085,0.0299,0,-18.640,-3.100,4.850
10966437,0.121,0.027,-0.009,0.002,0.004,-0.000,-159.132,-278.312,275.573,-173.387,-3.275,-115.802,1,-0.0123,0.0170,0.0489,0,-18.440,-2.810,4.860
10966515,0.023,0.140,-0.037,-0.001,0.002,0.001,-159.123,-273.902,291.559,-173.396,-3.260,-115.801,1,-0.0123,0.0170,0.0489,0,-18.790,-2.870,4.930
10966593,0.040,0.048,-0.010,0.004,0.000,0.000,-159.123,-273.902,291.559,-173.396,-3.260,-115.801,1,-0.0106,0.0191,0.0574,0,-18.470,-2.670,4.520
10966703,0.035,0.150,0.014,0.003,0.001,0.001,-159.526,-269.809,307.627,-173.396,-3.265,-115.800,1,-0.0087,0.0126,0.0491,0,-19.040,-2.670,4.880
10966812,0.016,0.114,-0.003,0.005,-0.001,0.000,-159.526,-269.809,307.627,-173.396,-3.265,-115.800,1,-0.0087,0.0126,0.0491,0,-18.520,-2.610,4.580
10966953,0.005,0.191,-0.301,0.004,0.001,0.001,-158.961,-262.246,330.358,-173.399,-3.261,-115.800,1,-0.0087,0.0126,0.0491,0,-18.250,-2.900,4.580
10967000,0.102,0.117,-0.351,0.007,0.005,0.001,-158.961,-262.246,330.358,-173.399,-3.261,-115.800,1,-0.0063,0.0069,0.0388,0,-18.110,-3.050,5.000
10967046,0.140,0.091,-0.139,0.007,0.007,-0.000,-158.961,-262.246,330.358,-173.399,-3.261,-115.800,1,-0.0063,0.0069,0.0388,0,-18.420,-2.880,5.150
10967125,0.043,0.153,0.016,0.001,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0063,0.0069,0.0388,0,-18.450,-2.910,4.710
10967265,0.049,0.138,0.017,0.003,-0.000,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.930,5.130
10967359,0.043,0.159,0.028,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-3.010,5.050
10967468,0.041,0.141,0.002,0.002,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.950,4.850
10967546,0.042,0.125,0.033,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.930,4.800
10967640,0.042,0.137,0.001,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.940,4.920
10967718,0.040,0.135,0.031,0.002,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.980,4.950
10967796,0.049,0.137,0.021,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.460,-2.910,4.660
10967906,0.050,0.158,0.008,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.890,4.900
10968015,0.048,0.139,0.021,0.002,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.920,4.620
10968156,0.043,0.136,-0.012,0.002,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.950,4.950
10968203,0.043,0.138,0.011,0.002,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.950,4.990
10968250,0.037,0.140,0.043,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.920,4.650
10968328,0.038,0.143,0.023,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.900,4.650
10968468,0.046,0.150,0.002,0.003,-0.000,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.470,-2.950,4.800
10968562,0.042,0.146,0.016,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.890,4.920
10968609,0.049,0.146,0.037,0.002,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.950,5.000
10968687,0.054,0.130,0.017,0.002,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.960,4.960
10968765,0.044,0.131,-0.012,0.002,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.460,-2.930,4.600
10968843,0.042,0.139,-0.002,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.980,4.880
10968937,0.046,0.132,0.043,0.002,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-3.010,5.030
10969015,0.058,0.113,0.052,0.002,-0.001,-0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.930,4.920
10969125,0.049,0.143,-0.014,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.920,4.650
10969203,0.041,0.134,0.047,0.003,-0.000,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.930,4.750
10969359,0.065,0.144,0.010,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.950,4.970
10969406,0.069,0.148,0.045,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.930,4.600
10969531,0.044,0.139,-0.007,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.960,4.940
10969671,0.047,0.135,0.018,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.940,4.800
10969765,0.045,0.148,0.000,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.940,4.890
10969875,0.059,0.143,0.029,0.002,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.940,4.870
10969953,0.052,0.145,-0.006,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-2.960,5.050
10970046,0.045,0.145,0.018,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.960,4.950
10970125,0.058,0.147,0.003,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.930,4.790
10970203,0.040,0.130,0.025,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.980,4.840
10970312,0.050,0.139,0.007,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.950,4.930
10970421,0.053,0.135,0.032,0.002,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.990,4.840
10970562,0.048,0.145,0.027,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.930,4.770
10970609,0.053,0.136,0.047,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.270,-2.960,4.950
10970656,0.060,0.141,0.015,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.960,4.930
10970734,0.054,0.138,0.021,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.260,-2.990,5.050
10970859,0.064,0.142,0.044,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.260,-2.950,5.000
10970968,0.046,0.137,-0.001,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.960,5.000
10971078,0.046,0.136,0.010,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-3.040,4.970
10971156,0.039,0.137,-0.014,0.003,-0.000,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.900,4.980
10971250,0.061,0.127,0.048,0.002,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-3.020,4.810
10971328,0.065,0.126,0.008,0.002,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.950,4.960
10971406,0.059,0.139,0.011,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.980,4.960
10971515,0.054,0.138,0.015,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.250,-2.980,4.960
10971625,0.062,0.139,0.040,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.970,4.950
10971765,0.044,0.134,0.026,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.960,4.940
10971812,0.057,0.135,0.051,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.940,5.020
10971859,0.051,0.137,0.035,0.003,-0.001,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.970,4.880
10971937,0.038,0.143,-0.006,0.004,-0.000,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.940,5.010
10972078,0.048,0.150,-0.020,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.980,4.830
10972171,0.059,0.145,0.009,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.950,4.940
10972281,0.068,0.151,-0.005,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.980,4.970
10972359,0.059,0.151,0.012,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.890,4.680
10972453,0.057,0.147,0.031,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.900,4.670
10972531,0.044,0.138,-0.004,0.003,-0.000,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.930,4.670
10972609,0.051,0.127,0.019,0.003,-0.000,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-3.010,4.980
10972718,0.044,0.143,-0.005,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.960,4.970
10972812,0.053,0.145,0.005,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.980,4.860
10972953,0.043,0.148,0.003,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.980,4.880
10973000,0.052,0.142,0.029,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-2.980,4.970
10973046,0.065,0.134,0.029,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.960,4.940
10973125,0.033,0.151,0.006,0.004,-0.000,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.970,4.990
10973265,0.062,0.145,0.026,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.980,4.900
10973359,0.041,0.148,0.044,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-3.020,4.970
10973468,0.038,0.146,0.009,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.900,5.050
10973546,0.039,0.156,-0.001,0.004,-0.000,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.900,4.970
10973640,0.033,0.158,0.008,0.004,-0.000,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.950,4.980
10973718,0.051,0.152,0.004,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.980,4.950
10973796,0.040,0.146,0.016,0.004,-0.000,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.940,4.910
